input_study,input_dataset,input_version,input_variable,output_study,output_dataset,output_version,output_variable
scp,p_2021_2,2021_2,plifesat04,scp,p,2022,plifesat04
scp,p_2021_2,2021_2,plifesat05,scp,p,2022,plifesat05
scp,p_2021_2,2021_2,plifesat06,scp,p,2022,plifesat06
scp,p_2021_2,2021_2,plifesat07,scp,p,2022,plifesat07
scp,p_2021_2,2021_2,plifesat08,scp,p,2022,plifesat08
scp,p_2021_2,2021_2,plifesat09,scp,p,2022,plifesat09
scp,p_2021_2,2021_2,plifesat10,scp,p,2022,plifesat10
scp,p_2021_2,2021_2,plifesat11,scp,p,2022,plifesat11
scp,p_2021_2,2021_2,plifesat12,scp,p,2022,plifesat12
scp,p_2021_2,2021_2,pfeelnow01,scp,p,2022,pfeelnow01
scp,p_2021_2,2021_2,pfeelnow02,scp,p,2022,pfeelnow02
scp,p_2021_2,2021_2,pfeelnow03,scp,p,2022,pfeelnow03
scp,p_2021_2,2021_2,pfeelnow04,scp,p,2022,pfeelnow04
scp,p_2021_2,2021_2,pfeelnow05,scp,p,2022,pfeelnow05
scp,p_2021_2,2021_2,psoccoh01,scp,p,2022,psoccoh01
scp,p_2021_2,2021_2,psoccoh02,scp,p,2022,psoccoh02
scp,p_2021_2,2021_2,psoccoh03,scp,p,2022,psoccoh03
scp,p_2021_2,2021_2,psoccoh04,scp,p,2022,psoccoh04
scp,p_2021_2,2021_2,ppolinterst,scp,p,2022,ppolinterst
scp,p_2021_2,2021_2,ppartytend,scp,p,2022,ppartytend
scp,p_2021_2,2021_2,pinform01,scp,p,2022,pinform01
scp,p_2021_2,2021_2,pinform02,scp,p,2022,pinform02
scp,p_2021_2,2021_2,pinform03,scp,p,2022,pinform03
scp,p_2021_2,2021_2,pinform04,scp,p,2022,pinform04
scp,p_2021_2,2021_2,pinform05,scp,p,2022,pinform05
scp,p_2021_2,2021_2,pinform06,scp,p,2022,pinform06
scp,p_2021_2,2021_2,pinform07,scp,p,2022,pinform07
scp,p_2021_2,2021_2,pinform08,scp,p,2022,pinform08
scp,p_2021_2,2021_2,pinform09,scp,p,2022,pinform09
scp,p_2021_2,2021_2,pinfsocmed,scp,p,2022,pinfsocmed
scp,p_2021_2,2021_2,pfollow01,scp,p,2022,pfollow01
scp,p_2021_2,2021_2,pfollow02,scp,p,2022,pfollow02
scp,p_2021_2,2021_2,pfollow03,scp,p,2022,pfollow03
scp,p_2021_2,2021_2,pfollow04,scp,p,2022,pfollow04
scp,p_2021_2,2021_2,pfollow05,scp,p,2022,pfollow05
scp,p_2021_2,2021_2,pfollow06,scp,p,2022,pfollow06
scp,p_2021_2,2021_2,pglob01,scp,p,2022,pglob01
scp,p_2021_2,2021_2,pglob02,scp,p,2022,pglob02
scp,p_2021_2,2021_2,pglob03,scp,p,2022,pglob03
scp,p_2021_2,2021_2,pglob04,scp,p,2022,pglob04
scp,p_2021_2,2021_2,pglob05,scp,p,2022,pglob05
scp,p_2021_2,2021_2,pmig01,scp,p,2022,pmig01
scp,p_2021_2,2021_2,pmig02,scp,p,2022,pmig02
scp,p_2021_2,2021_2,pmig03,scp,p,2022,pmig03
scp,p_2021_2,2021_2,ppertrust01,scp,p,2022,ppertrust01
scp,p_2021_2,2021_2,ppertrust02,scp,p,2022,ppertrust02
scp,p_2021_2,2021_2,ppertrust03,scp,p,2022,ppertrust03
scp,p_2021_2,2021_2,ppertrust04,scp,p,2022,ppertrust04
scp,p_2021_2,2021_2,ppertrust05,scp,p,2022,ppertrust05
scp,p_2021_2,2021_2,ppertrust06,scp,p,2022,ppertrust06
scp,p_2021_2,2021_2,ppertrust07,scp,p,2022,ppertrust07
scp,p_2021_2,2021_2,ppertrust08,scp,p,2022,ppertrust08
scp,p_2021_2,2021_2,pedugoal01,scp,p,2022,pedugoal01
scp,p_2021_2,2021_2,pedugoal02,scp,p,2022,pedugoal02
scp,p_2021_2,2021_2,pedugoal03,scp,p,2022,pedugoal03
scp,p_2021_2,2021_2,pedugoal04,scp,p,2022,pedugoal04
scp,p_2021_2,2021_2,pedugoal05,scp,p,2022,pedugoal05
scp,p_2021_2,2021_2,pedugoal06,scp,p,2022,pedugoal06
scp,p_2021_2,2021_2,pedugoal07,scp,p,2022,pedugoal07
scp,p_2021_2,2021_2,pedugoal08,scp,p,2022,pedugoal08
scp,p_2021_2,2021_2,pedugoal09,scp,p,2022,pedugoal09
scp,p_2021_2,2021_2,pedugoal10,scp,p,2022,pedugoal10
scp,p_2021_2,2021_2,pedugoal11,scp,p,2022,pedugoal11
scp,p_2021_2,2021_2,pfathbeh01,scp,p,2022,pfathbeh01
scp,p_2021_2,2021_2,pfathbeh02,scp,p,2022,pfathbeh02
scp,p_2021_2,2021_2,pfathbeh03,scp,p,2022,pfathbeh03
scp,p_2021_2,2021_2,pfathbeh04,scp,p,2022,pfathbeh04
scp,p_2021_2,2021_2,pfathbeh05,scp,p,2022,pfathbeh05
scp,p_2021_2,2021_2,pfathbeh06,scp,p,2022,pfathbeh06
scp,p_2021_2,2021_2,pfathbeh07,scp,p,2022,pfathbeh07
scp,p_2021_2,2021_2,pfathbeh08,scp,p,2022,pfathbeh08
scp,p_2021_2,2021_2,pmothbeh01,scp,p,2022,pmothbeh01
scp,p_2021_2,2021_2,pmothbeh02,scp,p,2022,pmothbeh02
scp,p_2021_2,2021_2,pmothbeh03,scp,p,2022,pmothbeh03
scp,p_2021_2,2021_2,pmothbeh04,scp,p,2022,pmothbeh04
scp,p_2021_2,2021_2,pmothbeh05,scp,p,2022,pmothbeh05
scp,p_2021_2,2021_2,pmothbeh06,scp,p,2022,pmothbeh06
scp,p_2021_2,2021_2,pmothbeh07,scp,p,2022,pmothbeh07
scp,p_2021_2,2021_2,pmothbeh08,scp,p,2022,pmothbeh08
scp,p_2021_2,2021_2,psocdes01,scp,p,2022,psocdes01
scp,p_2021_2,2021_2,psocdes02,scp,p,2022,psocdes02
scp,p_2021_2,2021_2,psocdes03,scp,p,2022,psocdes03
scp,p_2021_2,2021_2,psocdes04,scp,p,2022,psocdes04
scp,p_2021_2,2021_2,psocdes05,scp,p,2022,psocdes05
scp,p_2021_2,2021_2,psocdes06,scp,p,2022,psocdes06
scp,p_2021_2,2021_2,pconpec01,scp,p,2022,pconpec01
scp,p_2021_2,2021_2,pconpec02,scp,p,2022,pconpec02
scp,p_2021_2,2021_2,pconpec03,scp,p,2022,pconpec03
scp,p_2021_2,2021_2,pconpec04,scp,p,2022,pconpec04
scp,p_2021_2,2021_2,pschwartz01,scp,p,2022,pschwartz01
scp,p_2021_2,2021_2,pschwartz02,scp,p,2022,pschwartz02
scp,p_2021_2,2021_2,pschwartz03,scp,p,2022,pschwartz03
scp,p_2021_2,2021_2,pschwartz04,scp,p,2022,pschwartz04
scp,p_2021_2,2021_2,pschwartz05,scp,p,2022,pschwartz05
scp,p_2021_2,2021_2,pschwartz06,scp,p,2022,pschwartz06
scp,p_2021_2,2021_2,pschwartz07,scp,p,2022,pschwartz07
scp,p_2021_2,2021_2,pschwartz08,scp,p,2022,pschwartz08
scp,p_2021_2,2021_2,pschwartz09,scp,p,2022,pschwartz09
scp,p_2021_2,2021_2,pschwartz10,scp,p,2022,pschwartz10
scp,p_2021_2,2021_2,pschwartz11,scp,p,2022,pschwartz11
scp,p_2021_2,2021_2,pschwartz12,scp,p,2022,pschwartz12
scp,p_2021_2,2021_2,pschwartz13,scp,p,2022,pschwartz13
scp,p_2021_2,2021_2,pschwartz14,scp,p,2022,pschwartz14
scp,p_2021_2,2021_2,pschwartz15,scp,p,2022,pschwartz15
scp,p_2021_2,2021_2,pschwartz16,scp,p,2022,pschwartz16
scp,p_2021_2,2021_2,pschwartz17,scp,p,2022,pschwartz17
scp,p_2021_2,2021_2,pschwartz18,scp,p,2022,pschwartz18
scp,p_2021_2,2021_2,pschwartz19,scp,p,2022,pschwartz19
scp,p_2021_2,2021_2,pschwartz20,scp,p,2022,pschwartz20
scp,p_2021_2,2021_2,pschwartz21,scp,p,2022,pschwartz21
scp,p_2021_2,2021_2,pnarcism01,scp,p,2022,pnarcism01
scp,p_2021_2,2021_2,pnarcism02,scp,p,2022,pnarcism02
scp,p_2021_2,2021_2,pnarcism03,scp,p,2022,pnarcism03
scp,p_2021_2,2021_2,pnarcism04,scp,p,2022,pnarcism04
scp,p_2021_2,2021_2,pnarcism05,scp,p,2022,pnarcism05
scp,p_2021_2,2021_2,pnarcism06,scp,p,2022,pnarcism06
scp,p_2021_2,2021_2,pdiscrim01,scp,p,2022,pdiscrim01
scp,p_2021_2,2021_2,pdiscrim02,scp,p,2022,pdiscrim02
scp,p_2021_2,2021_2,pdiscrim03,scp,p,2022,pdiscrim03
scp,p_2021_2,2021_2,pdiscrim04,scp,p,2022,pdiscrim04
scp,p_2021_2,2021_2,pdiscrim05,scp,p,2022,pdiscrim05
scp,p_2021_2,2021_2,pdiscrim06,scp,p,2022,pdiscrim06
scp,p_2021_2,2021_2,pdiscrim07,scp,p,2022,pdiscrim07
scp,p_2021_2,2021_2,pdiscrim08,scp,p,2022,pdiscrim08
scp,p_2021_2,2021_2,pdiscrim09,scp,p,2022,pdiscrim09
scp,p_2021_2,2021_2,pdiscrim10,scp,p,2022,pdiscrim10
scp,p_2021_2,2021_2,pdiscrim11,scp,p,2022,pdiscrim11
scp,p_2021_2,2021_2,pdiscrim12,scp,p,2022,pdiscrim12
scp,p_2021_2,2021_2,pgender01,scp,p,2022,pgender01
scp,p_2021_2,2021_2,pgender02,scp,p,2022,pgender02
scp,p_2021_2,2021_2,pgender03,scp,p,2022,pgender03
scp,p_2021_2,2021_2,pgender04,scp,p,2022,pgender04
scp,p_2021_2,2021_2,pgender05,scp,p,2022,pgender05
scp,p_2021_2,2021_2,pcovidcosts01,scp,p,2022,pcovidcosts01
scp,p_2021_2,2021_2,pcovidcosts02,scp,p,2022,pcovidcosts02
scp,p_2021_2,2021_2,pcovidcosts03,scp,p,2022,pcovidcosts03
scp,p_2021_2,2021_2,pcovidcosts04,scp,p,2022,pcovidcosts04
scp,p_2021_2,2021_2,pcovidtax,scp,p,2022,pcovidtax
scp,p_2021_2,2021_2,psocdom01,scp,p,2022,psocdom01
scp,p_2021_2,2021_2,psocdom02,scp,p,2022,psocdom02
scp,p_2021_2,2021_2,psocdom03,scp,p,2022,psocdom03
scp,p_2021_2,2021_2,psocdom04,scp,p,2022,psocdom04
scp,p_2021_2,2021_2,pauthor01,scp,p,2022,pauthor01
scp,p_2021_2,2021_2,pauthor02,scp,p,2022,pauthor02
scp,p_2021_2,2021_2,pauthor03,scp,p,2022,pauthor03
scp,p_2021_2,2021_2,pauthor04,scp,p,2022,pauthor04
scp,p_2021_2,2021_2,pauthor05,scp,p,2022,pauthor05
scp,p_2021_2,2021_2,pauthor06,scp,p,2022,pauthor06
scp,p_2021_2,2021_2,pauthor07,scp,p,2022,pauthor07
scp,p_2021_2,2021_2,pauthor08,scp,p,2022,pauthor08
scp,p_2021_2,2021_2,pauthor09,scp,p,2022,pauthor09
scp,p_2021_2,2021_2,prelfund01,scp,p,2022,prelfund01
scp,p_2021_2,2021_2,prelfund02,scp,p,2022,prelfund02
scp,p_2021_2,2021_2,prelfund03,scp,p,2022,prelfund03
scp,p_2021_2,2021_2,prelfund04,scp,p,2022,prelfund04
scp,p_2021_2,2021_2,pactivity01,scp,p,2022,pactivity01
scp,p_2021_2,2021_2,pactivity02,scp,p,2022,pactivity02
scp,p_2021_2,2021_2,pactivity03,scp,p,2022,pactivity03
scp,p_2021_2,2021_2,pactivity04,scp,p,2022,pactivity04
scp,p_2021_2,2021_2,pactivity05,scp,p,2022,pactivity05
scp,p_2021_2,2021_2,pactivity06,scp,p,2022,pactivity06
scp,p_2021_2,2021_2,pactivity07,scp,p,2022,pactivity07
scp,p_2021_2,2021_2,pactivity08,scp,p,2022,pactivity08
scp,p_2021_2,2021_2,pactivity09,scp,p,2022,pactivity09
scp,p_2021_2,2021_2,pactivity10,scp,p,2022,pactivity10
scp,p_2021_2,2021_2,pactivity11,scp,p,2022,pactivity11
scp,p_2021_2,2021_2,pactivity12,scp,p,2022,pactivity12
scp,p_2021_2,2021_2,pactivity13,scp,p,2022,pactivity13
scp,p_2021_2,2021_2,pactivity14,scp,p,2022,pactivity14
scp,p_2021_2,2021_2,pactivity15,scp,p,2022,pactivity15
scp,p_2021_2,2021_2,pactivity16,scp,p,2022,pactivity16
scp,p_2021_2,2021_2,pactivity17,scp,p,2022,pactivity17
scp,p_2021_2,2021_2,pactivity18,scp,p,2022,pactivity18
scp,p_2021_2,2021_2,pactivity19,scp,p,2022,pactivity19
scp,p_2021_2,2021_2,pactivity20,scp,p,2022,pactivity20
scp,p_2022,2022,pgmode,scp,p,2022,pgmode
scp,p_2022,2022,restype,scp,p,2022,restype
scp,p_2022,2022,ankerwechsel,scp,p,2022,ankerwechsel
scp,p_2022,2022,interviewdatum,scp,p,2022,interviewyear
scp,p_2022,2022,interviewdatum,scp,p,2022,interviewmonth
scp,p_2022,2022,interviewdatum,scp,p,2022,interviewday
scp,p_2022,2022,interviewdauer,scp,p,2022,interviewdauer
scp,p_2022,2022,interviewsprache,scp,p,2022,interviewsprache
scp,p_2022,2022,intvollst,scp,p,2022,intvollst
scp,p_2022,2022,rs,scp,p,2022,rs
scp,p_2022,2022,pbsjo01,scp,p,2022,pbsjo01
scp,p_2022,2022,pbsjo02,scp,p,2022,pbsjo02
scp,p_2022,2022,pbsjo03,scp,p,2022,pbsjo03
scp,p_2022,2022,pbsjo04,scp,p,2022,pbsjo04
scp,p_2022,2022,pbsjo05,scp,p,2022,pbsjo05
scp,p_2022,2022,pbsjperc01,scp,p,2022,pbsjperc01
scp,p_2022,2022,pbsjperc02,scp,p,2022,pbsjperc02
scp,p_2022,2022,pbsjperc03,scp,p,2022,pbsjperc03
scp,p_2022,2022,pbsjperc04,scp,p,2022,pbsjperc04
scp,p_2022,2022,pbsjperc05,scp,p,2022,pbsjperc05
scp,p_2022,2022,puss01,scp,p,2022,puss01
scp,p_2022,2022,puss02,scp,p,2022,puss02
scp,p_2022,2022,puss03,scp,p,2022,puss03
scp,p_2022,2022,puss04,scp,p,2022,puss04
scp,p_2022,2022,puss05,scp,p,2022,puss05
scp,p_2022,2022,puss06,scp,p,2022,puss06
scp,p_2022,2022,puss07,scp,p,2022,puss07
scp,p_2022,2022,puss08,scp,p,2022,puss08
scp,p_2022,2022,pinequal01,scp,p,2022,pinequal01
scp,p_2022,2022,pinequal02,scp,p,2022,pinequal02
scp,p_2022,2022,pladder01,scp,p,2022,pladder01
scp,p_2022,2022,pladder02,scp,p,2022,pladder02
scp,p_2022,2022,pladder03,scp,p,2022,pladder03
scp,p_2022,2022,pladder04,scp,p,2022,pladder04
scp,p_2022,2022,pladder05,scp,p,2022,pladder05
scp,p_2022,2022,pconcern01,scp,p,2022,pconcern01
scp,p_2022,2022,pconcern02,scp,p,2022,pconcern02
scp,p_2022,2022,pconcern03,scp,p,2022,pconcern03
scp,p_2022,2022,pconcern04,scp,p,2022,pconcern04
scp,p_2022,2022,pconcern05,scp,p,2022,pconcern05
scp,p_2022,2022,pconcern06,scp,p,2022,pconcern06
scp,p_2022,2022,pconcern07,scp,p,2022,pconcern07
scp,p_2022,2022,pconcern08,scp,p,2022,pconcern08
scp,p_2022,2022,pconcern09,scp,p,2022,pconcern09
scp,p_2022,2022,pconcern10,scp,p,2022,pconcern10
scp,p_2022,2022,pconcern11,scp,p,2022,pconcern11
scp,p_2022,2022,pconcern12,scp,p,2022,pconcern12
scp,p_2022,2022,pconsp01,scp,p,2022,pconsp01
scp,p_2022,2022,pconsp02,scp,p,2022,pconsp02
scp,p_2022,2022,pconsp03,scp,p,2022,pconsp03
scp,p_2022,2022,pconsp04,scp,p,2022,pconsp04
scp,p_2022,2022,pconsp05,scp,p,2022,pconsp05
scp,p_2022,2022,pgendeq01,scp,p,2022,pgendeq01
scp,p_2022,2022,pgendeq02,scp,p,2022,pgendeq02
scp,p_2022,2022,pgendeq03,scp,p,2022,pgendeq03
scp,p_2022,2022,pgendeq04,scp,p,2022,pgendeq04
scp,p_2022,2022,pgendeq05,scp,p,2022,pgendeq05
scp,p_2022,2022,pgendeq06,scp,p,2022,pgendeq06
scp,p_2022,2022,pregident01,scp,p,2022,pregident01
scp,p_2022,2022,pregident02,scp,p,2022,pregident02
scp,p_2022,2022,pregident03,scp,p,2022,pregident03
scp,p_2022,2022,pregident04,scp,p,2022,pregident04
scp,p_2022,2022,pregident05,scp,p,2022,pregident05
scp,p_2022,2022,ppolpartic01,scp,p,2022,ppolpartic01
scp,p_2022,2022,ppolpartic02,scp,p,2022,ppolpartic02
scp,p_2022,2022,ppolpartic03,scp,p,2022,ppolpartic03
scp,p_2022,2022,ppolpartic04,scp,p,2022,ppolpartic04
scp,p_2022,2022,ppolpartic05,scp,p,2022,ppolpartic05
scp,p_2022,2022,ppolpartic06,scp,p,2022,ppolpartic06
scp,p_2022,2022,ppolpartic07,scp,p,2022,ppolpartic07
scp,p_2022,2022,ppolpartic08,scp,p,2022,ppolpartic08
scp,p_2022,2022,ppolpartic09,scp,p,2022,ppolpartic09
scp,p_2022,2022,pcoleffic01,scp,p,2022,pcoleffic01
scp,p_2022,2022,pcoleffic02,scp,p,2022,pcoleffic02
scp,p_2022,2022,pselfeffic01,scp,p,2022,pselfeffic01
scp,p_2022,2022,pselfeffic02,scp,p,2022,pselfeffic02
scp,p_2022,2022,pmember01,scp,p,2022,pmember01
scp,p_2022,2022,pmember02,scp,p,2022,pmember02
scp,p_2022,2022,pmember03,scp,p,2022,pmember03
scp,p_2022,2022,pmember04,scp,p,2022,pmember04
scp,p_2022,2022,pmember05,scp,p,2022,pmember05
scp,p_2022,2022,pmember06,scp,p,2022,pmember06
scp,p_2022,2022,pmember07,scp,p,2022,pmember07
scp,p_2022,2022,pmember08,scp,p,2022,pmember08
scp,p_2022,2022,pmember09,scp,p,2022,pmember09
scp,p_2022,2022,pmember10,scp,p,2022,pmember10
scp,p_2022,2022,pmember11,scp,p,2022,pmember11
scp,p_2022,2022,pinfrasat01,scp,p,2022,pinfrasat01
scp,p_2022,2022,pinfrasat02,scp,p,2022,pinfrasat02
scp,p_2022,2022,pinfrasat03,scp,p,2022,pinfrasat03
scp,p_2022,2022,pinfrasat04,scp,p,2022,pinfrasat04
scp,p_2022,2022,pinfrasat05,scp,p,2022,pinfrasat05
scp,p_2022,2022,pinfrasat06,scp,p,2022,pinfrasat06
scp,p_2022,2022,pinfrasat07,scp,p,2022,pinfrasat07
scp,p_2022,2022,pinfrasat08,scp,p,2022,pinfrasat08
scp,p_2022,2022,pinfrasat09,scp,p,2022,pinfrasat09
scp,p_2022,2022,pinfrasat10,scp,p,2022,pinfrasat10
scp,p_2022,2022,pinfrasat11,scp,p,2022,pinfrasat11
scp,p_2022,2022,pinfrasat12,scp,p,2022,pinfrasat12
scp,p_2022,2022,pinfrasat13,scp,p,2022,pinfrasat13
scp,p_2022,2022,pinfrasat14,scp,p,2022,pinfrasat14
scp,p_2022,2022,pinfrasat15,scp,p,2022,pinfrasat15
scp,p_2022,2022,pinfrasat16,scp,p,2022,pinfrasat16
scp,p_2022,2022,pinfrasat17,scp,p,2022,pinfrasat17
scp,p_2022,2022,pinfrasat18,scp,p,2022,pinfrasat18
scp,p_2022,2022,pclimsor,scp,p,2022,pclimsor
scp,p_2022,2022,pclimpolcon01,scp,p,2022,pclimpolcon01
scp,p_2022,2022,pclimpolcon02,scp,p,2022,pclimpolcon02
scp,p_2022,2022,pclimpolcon03,scp,p,2022,pclimpolcon03
scp,p_2022,2022,pclimcons01,scp,p,2022,pclimcons01
scp,p_2022,2022,pclimcons02,scp,p,2022,pclimcons02
scp,p_2022,2022,pclimcons03,scp,p,2022,pclimcons03
scp,p_2022,2022,pclimattit01,scp,p,2022,pclimattit01
scp,p_2022,2022,pclimattit02,scp,p,2022,pclimattit02
scp,p_2022,2022,pclimattit03,scp,p,2022,pclimattit03
scp,p_2022,2022,pclimattit04,scp,p,2022,pclimattit04
scp,p_2022,2022,pclimattit05,scp,p,2022,pclimattit05
scp,p_2022,2022,pclimattit06,scp,p,2022,pclimattit06
scp,p_2022,2022,pweathev01,scp,p,2022,pweathev01
scp,p_2022,2022,pweathev02,scp,p,2022,pweathev02
scp,p_2022,2022,pweathev03,scp,p,2022,pweathev03
scp,p_2022,2022,pundesinfra1,scp,p,2022,pundesinfra1
scp,p_2022,2022,pundesinfra2,scp,p,2022,pundesinfra2
scp,p_2022,2022,pcliminfra01,scp,p,2022,pcliminfra01
scp,p_2022,2022,pcliminfra02,scp,p,2022,pcliminfra02
scp,p_2022,2022,pcliminfra03,scp,p,2022,pcliminfra03
scp,p_2022,2022,pcliminfra04,scp,p,2022,pcliminfra04
scp,p_2022,2022,pcliminfra05,scp,p,2022,pcliminfra05
scp,p_2022,2022,ppopul10,scp,p,2022,ppopul10
scp,p_2022,2022,ppopul11,scp,p,2022,ppopul11
scp,p_2022,2022,ppopul12,scp,p,2022,ppopul12
scp,p_2022,2022,ppopul13,scp,p,2022,ppopul13
scp,p_2022,2022,ppopul14,scp,p,2022,ppopul14
scp,p_2022,2022,ppopul15,scp,p,2022,ppopul15
scp,p_2022,2022,pislamphob01,scp,p,2022,pislamphob01
scp,p_2022,2022,pislamphob02,scp,p,2022,pislamphob02
scp,p_2022,2022,pislamphob03,scp,p,2022,pislamphob03
scp,p_2022,2022,pislamphob04,scp,p,2022,pislamphob04
scp,p_2022,2022,pantisem01,scp,p,2022,pantisem01
scp,p_2022,2022,pantisem02,scp,p,2022,pantisem02
scp,p_2022,2022,pantisem03,scp,p,2022,pantisem03
scp,p_2022,2022,pantisem04,scp,p,2022,pantisem04
scp,p_2022,2022,pantisem05,scp,p,2022,pantisem05
scp,p_2022,2022,pantisem06,scp,p,2022,pantisem06
scp,p_2022,2022,prefmove01,scp,p,2022,prefmove01
scp,p_2022,2022,prefmove02,scp,p,2022,prefmove02
scp,p_2022,2022,prefmove03,scp,p,2022,prefmove03
scp,p_2022,2022,prefmove04,scp,p,2022,prefmove04
scp,p_2022,2022,prefmove05,scp,p,2022,prefmove05
scp,p_2022,2022,prefmove06,scp,p,2022,prefmove06
scp,p_2022,2022,pimmparty01,scp,p,2022,pimmparty01
scp,p_2022,2022,pimmparty02,scp,p,2022,pimmparty02
scp,p_2022,2022,pimmparty03,scp,p,2022,pimmparty03
scp,p_2022,2022,pimmparty04,scp,p,2022,pimmparty04
scp,p_2022,2022,pimmparty05,scp,p,2022,pimmparty05
scp,p_2022,2022,pimmparty06,scp,p,2022,pimmparty06
scp,p_2022,2022,pimmparty07,scp,p,2022,pimmparty07
scp,p_2022,2022,pimmego,scp,p,2022,pimmego
scp,p_2022,2022,pimmsal,scp,p,2022,pimmsal
scp,p_2022,2022,ptaxparty01,scp,p,2022,ptaxparty01
scp,p_2022,2022,ptaxparty02,scp,p,2022,ptaxparty02
scp,p_2022,2022,ptaxparty03,scp,p,2022,ptaxparty03
scp,p_2022,2022,ptaxparty04,scp,p,2022,ptaxparty04
scp,p_2022,2022,ptaxparty05,scp,p,2022,ptaxparty05
scp,p_2022,2022,ptaxparty06,scp,p,2022,ptaxparty06
scp,p_2022,2022,ptaxparty07,scp,p,2022,ptaxparty07
scp,p_2022,2022,ptaxego,scp,p,2022,ptaxego
scp,p_2022,2022,ptaxsal,scp,p,2022,ptaxsal
scp,p_2022,2022,pclimparty01,scp,p,2022,pclimparty01
scp,p_2022,2022,pclimparty02,scp,p,2022,pclimparty02
scp,p_2022,2022,pclimparty03,scp,p,2022,pclimparty03
scp,p_2022,2022,pclimparty04,scp,p,2022,pclimparty04
scp,p_2022,2022,pclimparty05,scp,p,2022,pclimparty05
scp,p_2022,2022,pclimparty06,scp,p,2022,pclimparty06
scp,p_2022,2022,pclimparty07,scp,p,2022,pclimparty07
scp,p_2022,2022,pclimego,scp,p,2022,pclimego
scp,p_2022,2022,pclimsal,scp,p,2022,pclimsal
scp,p_2022,2022,pgendparty01,scp,p,2022,pgendparty01
scp,p_2022,2022,pgendparty02,scp,p,2022,pgendparty02
scp,p_2022,2022,pgendparty03,scp,p,2022,pgendparty03
scp,p_2022,2022,pgendparty04,scp,p,2022,pgendparty04
scp,p_2022,2022,pgendparty05,scp,p,2022,pgendparty05
scp,p_2022,2022,pgendparty06,scp,p,2022,pgendparty06
scp,p_2022,2022,pgendparty07,scp,p,2022,pgendparty07
scp,p_2022,2022,pgendego,scp,p,2022,pgendego
scp,p_2022,2022,pgendsal,scp,p,2022,pgendsal
scp,p_2022,2022,plifesat,scp,p,2022,plifesat
scp,p_2022,2022,pgender,scp,p,2022,pgender
scp,p_2022,2022,pbirthmnth,scp,p,2022,pbirthmnth
scp,p_2022,2022,pbirthyear,scp,p,2022,pbirthyear
scp,p_2022,2022,pfamstat,scp,p,2022,pfamstat
scp,p_2022,2022,pcohab,scp,p,2022,pcohab
scp,p_2022,2022,psubjhealth,scp,p,2022,psubjhealth
scp,p_2022,2022,pdisability,scp,p,2022,pdisability
scp,p_2022,2022,pdisabdegree,scp,p,2022,pdisabdegree
scp,p_2022,2022,phhsize,scp,p,2022,phhsize
scp,p_2022,2022,phhage01,scp,p,2022,phhage01
scp,p_2022,2022,phhage02,scp,p,2022,phhage02
scp,p_2022,2022,phhage03,scp,p,2022,phhage03
scp,p_2022,2022,pedu01,scp,p,2022,pedu01
scp,p_2022,2022,pedu02,scp,p,2022,pedu02
scp,p_2022,2022,ppaidwork,scp,p,2022,ppaidwork
scp,p_2022,2022,pincsource01,scp,p,2022,pincsource01
scp,p_2022,2022,pincsource02,scp,p,2022,pincsource02
scp,p_2022,2022,pincsource03,scp,p,2022,pincsource03
scp,p_2022,2022,pincsource04,scp,p,2022,pincsource04
scp,p_2022,2022,pincsource05,scp,p,2022,pincsource05
scp,p_2022,2022,pincsource06,scp,p,2022,pincsource06
scp,p_2022,2022,pnoincsource,scp,p,2022,pnoincsource
scp,p_2022,2022,plabincbrut,scp,p,2022,plabincbrut
scp,p_2022,2022,plabincnet,scp,p,2022,plabincnet
scp,p_2022,2022,pnolabinc,scp,p,2022,pnolabinc
scp,p_2022,2022,potherinc,scp,p,2022,potherinc
scp,p_2021_1,2021_1,pempstat1,scp,p,2022,pempstat_v1
scp,p_2022,2022,pempstat,scp,p,2022,pempstat_v2
scp,p_2022,2022,pparentalpt,scp,p,2022,pparentalpt
scp,p_2022,2022,pminijob,scp,p,2022,pminijob
scp,p_2022,2022,pminipension,scp,p,2022,pminipension
scp,p_2022,2022,poccstat,scp,p,2022,poccstat
scp,p_2022,2022,pselfemp,scp,p,2022,pselfemp
scp,p_2022,2022,pnemploy,scp,p,2022,pnemploy
scp,p_2022,2022,pcivil,scp,p,2022,pcivil
scp,p_2022,2022,pempl,scp,p,2022,pempl
scp,p_2022,2022,pworker,scp,p,2022,pworker
scp,p_2022,2022,pempcond01,scp,p,2022,pempcond01
scp,p_2022,2022,pempcond02,scp,p,2022,pempcond02
scp,p_2022,2022,pempcond03,scp,p,2022,pempcond03
scp,p_2022,2022,pcontract,scp,p,2022,pcontract
scp,p_2022,2022,pshorttime,scp,p,2022,pshorttime
scp,p_2022,2022,phiremonth,scp,p,2022,phiremonth
scp,p_2022,2022,phireyear,scp,p,2022,phireyear
scp,p_2022,2022,pfirmsize,scp,p,2022,pfirmsize
scp,p_2022,2022,pworkhrscontr,scp,p,2022,pworkhrscontr
scp,p_2022,2022,pworkhrscontr_NA,scp,p,2022,pworkhrscontr
scp,p_2022,2022,pworkhrsact,scp,p,2022,pworkhrsact
scp,p_2022,2022,plifevent01,scp,p,2022,plifevent01
scp,p_2022,2022,plifevent02,scp,p,2022,plifevent02
scp,p_2022,2022,plifevent03,scp,p,2022,plifevent03
